Market,Channel,Region,Category,SubCategory,Brand,Variant,PackType,PPG,PackSize,Year,Month,Week,date,BrCatId,SalesValue,Volume,VolumeUnits,D1,D2,D3,D4,D5,D6,AV1,AV2,AV3,AV4,AV5,AV6,EV1,EV2,EV3,EV4,EV5,EV6,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2021,7,27,03-07-2021,Brand,7560.956578,2295.501048,3825.83508,24.48038783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2021,7,27,03-07-2021,Brand,17794.64069,5363.699422,6704.624277,63.11827415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2021,7,27,03-07-2021,Brand,35137.41565,9918.365293,49603.1065,95.34804304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,27,03-07-2021,Brand,54177.65674,34720.39853,19482.63651,73.77691426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2021,7,27,03-07-2021,Brand,72923.38817,36446.0589,87821.82868,96.14851892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2021,7,27,03-07-2021,Brand,2653.215597,2162.300897,9828.640442,26.5542629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,27,03-07-2021,Brand,3409.848686,4452.495635,2714.936363,18.88458148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2021,7,27,03-07-2021,Brand,21170.33881,26939.7961,65993.73439,88.7047146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Others,AllPackSize,2021,7,27,03-07-2021,Brand,78.22,55.44,66,0.700359871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2021,7,27,03-07-2021,Brand,1220.895156,489.0259784,1222.564946,16.58978672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Others,AllPackSize,2021,7,28,10-07-2021,Brand,78.93,52.7,62,0.751951629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,28,10-07-2021,Brand,33726.71778,27674.6612,16874.79341,75.71230301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2021,7,28,10-07-2021,Brand,5112.329174,3784.413432,9230.276663,36.50510506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2021,7,28,10-07-2021,Brand,1631.264195,651.673678,651.673678,13.20631226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2021,7,28,10-07-2021,Brand,7494.715689,2271.156239,3785.260399,23.50109216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2021,7,28,10-07-2021,Brand,17119.63218,5163.2399,6454.049875,62.53260636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2021,7,28,10-07-2021,Brand,33858.50273,9561.798998,47827.39632,93.66102244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,28,10-07-2021,Brand,52994.70397,33933.88838,19081.10254,74.09272644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2021,7,28,10-07-2021,Brand,77236.36646,38517.56747,92813.41559,96.21347053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2021,7,28,10-07-2021,Brand,2405.143449,1943.047555,8832.034342,24.62837355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,28,10-07-2021,Brand,3037.007113,3955.408132,2411.834227,18.3442803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2021,7,28,10-07-2021,Brand,19805.74128,25338.40359,62082.85384,87.31804055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Others,AllPackSize,2021,7,28,10-07-2021,Brand,48.44,28.56,34,0.559096338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2021,7,28,10-07-2021,Brand,1171.968097,469.2872387,1173.218097,16.37123556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Others,AllPackSize,2021,7,29,17-07-2021,Brand,143.21,97.75,115,0.830341854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,29,17-07-2021,Brand,22050.20844,16526.11768,10076.90102,72.78942789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2021,7,29,17-07-2021,Brand,5633.648775,4212.577289,10274.57875,36.57991326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2021,7,29,17-07-2021,Brand,1792.905744,716.6902975,716.6902975,12.85443311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2021,7,29,17-07-2021,Brand,6748.909977,2045.462993,3409.104989,22.22030317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2021,7,29,17-07-2021,Brand,16156.7945,4872.848284,6091.060355,58.50403168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2021,7,29,17-07-2021,Brand,30965.71422,8745.716453,43738.42471,90.33162003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,29,17-07-2021,Brand,64236.05475,41798.9532,24595.61507,81.94439317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2021,7,29,17-07-2021,Brand,67056.67349,31246.75078,75293.37536,95.28107007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2021,7,29,17-07-2021,Brand,2116.330651,1711.274148,7778.518855,23.81357421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,29,17-07-2021,Brand,2861.412141,3672.281261,2239.195891,17.34825958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2021,7,29,17-07-2021,Brand,17700.34026,22691.72225,55604.58594,82.92661284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Others,AllPackSize,2021,7,29,17-07-2021,Brand,79.22,52.92,63,0.664461554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2021,7,29,17-07-2021,Brand,1213.183874,485.8111748,1214.527937,16.72494395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Others,AllPackSize,2021,7,30,24-07-2021,Brand,114.52,79.9,94,0.887067657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,30,24-07-2021,Brand,15613.7658,10224.84969,6234.664448,65.53105729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2021,7,30,24-07-2021,Brand,6068.879835,4525.939383,11038.87654,36.9333439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2021,7,30,24-07-2021,Brand,1857.058237,747.3162297,747.3162297,12.61945821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2021,7,30,24-07-2021,Brand,4412.683608,1342.022048,2236.703413,17.14047026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2021,7,30,24-07-2021,Brand,13312.00577,4013.929911,5017.412389,52.28845096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2021,7,30,24-07-2021,Brand,31340.69098,8882.524578,44420.11359,85.47264151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,30,24-07-2021,Brand,73971.34363,49152.97613,29307.49306,83.62756911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2021,7,30,24-07-2021,Brand,55042.80772,24188.88228,58286.46332,92.15071834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2021,7,30,24-07-2021,Brand,1635.429045,1318.516259,5993.255723,20.27333078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,30,24-07-2021,Brand,2305.378183,2933.64676,1788.809,14.68279537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2021,7,30,24-07-2021,Brand,15881.97736,20196.67598,49454.02113,83.51493371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Others,AllPackSize,2021,7,30,24-07-2021,Brand,52.05,40.32,48,0.548385455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2021,7,30,24-07-2021,Brand,1074.382248,430.4157128,1076.014282,16.43686077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Others,AllPackSize,2021,7,31,31-07-2021,Brand,181.74,139.4,164,1.026244633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,31,31-07-2021,Brand,17998.25121,11808.63631,7196.806109,67.42525416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2021,7,31,31-07-2021,Brand,7563.468778,5674.955993,13841.35608,37.67912156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2021,7,31,31-07-2021,Brand,2100.599472,839.6757886,839.6757886,13.43287006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2021,7,31,31-07-2021,Brand,5205.859896,1581.60239,2636.003984,18.82290445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2021,7,31,31-07-2021,Brand,15230.15307,4592.422505,5740.528131,54.65625131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2021,7,31,31-07-2021,Brand,31409.61154,8899.306253,44512.31795,84.34560066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,31,31-07-2021,Brand,90581.26909,60160.95775,35871.84042,85.45445914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2021,7,31,31-07-2021,Brand,69252.71273,30423.25021,73309.03666,93.97172542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2021,7,31,31-07-2021,Brand,2067.224705,1670.436182,7592.891735,21.832189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2021,7,31,31-07-2021,Brand,2884.625904,3677.293723,2242.25227,16.30554348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2021,7,31,31-07-2021,Brand,18802.99899,23892.61741,58502.27528,86.89815216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Others,AllPackSize,2021,7,31,31-07-2021,Brand,55.76,32.76,39,0.633820724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2021,7,31,31-07-2021,Brand,1216.636696,487.2370934,1218.092734,16.61041444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Others,AllPackSize,2021,8,32,07-08-2021,Brand,129.03,89.25,105,1.001560493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2021,8,32,07-08-2021,Brand,30416.15426,23475.08283,14313.04349,75.25195248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2021,8,32,07-08-2021,Brand,6417.87973,4767.3228,11627.61659,37.68732524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2021,8,32,07-08-2021,Brand,1866.578142,746.5232568,746.5232568,13.26289282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2021,8,32,07-08-2021,Brand,6826.010722,2069.358774,3448.93129,21.52116074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2021,8,32,07-08-2021,Brand,15240.81256,4594.781813,5743.477266,53.76053937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2021,8,32,07-08-2021,Brand,33076.02203,9341.069527,46715.68379,85.7276186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2021,8,32,07-08-2021,Brand,68218.49613,44657.0224,25701.95165,78.84454144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2021,8,32,07-08-2021,Brand,77369.58882,36420.89803,87761.20008,95.34387944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2021,8,32,07-08-2021,Brand,2047.907705,1658.80813,7540.036955,23.7561317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2021,8,32,07-08-2021,Brand,2767.255232,3515.048301,2143.322135,16.5310837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2021,8,32,07-08-2021,Brand,18772.95826,23835.18085,58362.02472,86.44476816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Others,AllPackSize,2021,8,32,07-08-2021,Brand,59.73,34.44,41,0.545733259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2021,8,32,07-08-2021,Brand,1284.550945,514.1043778,1285.260945,17.18828645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Others,AllPackSize,2021,8,33,14-08-2021,Brand,150.78,108.8,128,0.914488619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2021,8,33,14-08-2021,Brand,33561.4047,27537.50783,16790.12068,75.44657992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2021,8,33,14-08-2021,Brand,5508.084994,4067.727923,9921.287616,37.46080465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2021,8,33,14-08-2021,Brand,1418.51627,566.1865081,566.1865081,11.7276574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2021,8,33,14-08-2021,Brand,7789.280901,2354.621932,3924.369887,23.80321495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2021,8,33,14-08-2021,Brand,17745.66587,5348.218584,6685.273229,54.77302595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2021,8,33,14-08-2021,Brand,33336.08951,9404.019039,47029.81687,88.94405882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2021,8,33,14-08-2021,Brand,55911.12599,35886.28639,20054.40597,73.28098745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2021,8,33,14-08-2021,Brand,75816.87736,37486.26409,90328.34721,94.94181741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2021,8,33,14-08-2021,Brand,2387.826432,1931.431777,8779.235348,25.05330247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2021,8,33,14-08-2021,Brand,2846.345908,3612.548101,2202.773232,17.56524894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2021,8,33,14-08-2021,Brand,20207.74986,25678.67104,62876.98308,88.98801321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Others,AllPackSize,2021,8,33,14-08-2021,Brand,40.97,29.4,35,0.477428283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2021,8,33,14-08-2021,Brand,1179.186231,472.1384923,1180.346231,17.68303254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Others,AllPackSize,2021,8,34,21-08-2021,Brand,143.77,95.2,112,1.168496867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2021,8,34,21-08-2021,Brand,34746.2129,28639.85783,17463.32795,75.6493378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2021,8,34,21-08-2021,Brand,5956.616594,4372.425541,10664.45254,37.39787291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2021,8,34,21-08-2021,Brand,1423.770617,569.3385088,569.3385088,12.75300213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2021,8,34,21-08-2021,Brand,7444.406808,2253.512213,3755.853689,24.37965919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2021,8,34,21-08-2021,Brand,18762.8719,5656.488052,7070.610065,58.39327305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2021,8,34,21-08-2021,Brand,36497.53719,10104.06647,50523.96411,93.30466726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2021,8,34,21-08-2021,Brand,57883.88441,37085.44879,20779.36309,74.21517043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2021,8,34,21-08-2021,Brand,82051.62139,40603.92154,97840.77478,96.32058543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2021,8,34,21-08-2021,Brand,2410.354463,1853.111029,8423.231949,25.78595461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
